商品代码,说明,市场价值,员工数量,板块,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),aboveMa1,aboveMa2,maxChange
700,TENCENT,5864960000000.0,51350.0,科技服务,HKEX,互联网软件/服务,0.31624477,29.10207388,29.33973702,7.04308098,-1,-1,-1
1398,ICBC,1806980000000.0,,金融,HKEX,大银行,1.462994,4.95746553,11.47191034,0.57130237,-1,-1,-1
3968,CM BANK,1805740000000.0,90867.0,金融,HKEX,地区银行,2.58527158,15.47606139,15.17420424,2.38083277,-1,-1,-1
939,CCB,1580070000000.0,,金融,HKEX,大银行,1.55042651,,11.77265458,,-1,-1,-1
1299,AIA,1235740000000.0,23000.0,金融,HKEX,人寿/健康保险,0.16845197,27.60182215,9.55414857,2.52137754,-1,-1,-1
1810,XIAOMI-W,1154280000000.0,,电子科技,HKEX,电信设备,0.15882069,,24.1091821,,-1,-1,-1
1288,ABC,1098950000000.0,459000.0,金融,HKEX,地区银行,2.00264083,4.3934518,11.1722377,0.49173602,-1,-1,-1
5,HSBC HOLDINGS,1000476599648.325,235000.0,金融,HKEX,大银行,1.71897743,20.87316743,3.22042222,0.74113664,-1,-1,-1
3988,BANK OF CHINA,930205000000.0,309084.0,金融,HKEX,大银行,2.32914958,4.17437252,9.79198486,0.44556054,-1,-1,-1
1658,PSBC,852383000000.0,194527.0,金融,HKEX,储蓄银行,0.62660532,6.3542776,10.85527115,0.72423894,-1,-1,-1
6288,FAST RETAIL-DRS,644440000000.0,57727.0,零售行业,HKEX,零售服装/鞋类,0.76480454,90.92218732,9.42731812,9.21552619,-1,-1,-1
2359,WUXI APPTEC,629170000000.0,26411.0,健康科技,HKEX,药品:专业,0.13663601,148.59853923,11.4201232,12.53121799,-1,-1,-1
388,HKEX,611155000000.0,,金融,HKEX,投资银行/经纪商,0.05686695,46.72589571,29.11636084,12.49343991,-1,-1,-1
857,PETROCHINA,576516000000.0,432003.0,能源矿产,HKEX,成品油,0.39218855,7.84753363,5.25293601,0.40015295,-1,-1,-1
9999,NTES-S,569617000000.0,28239.0,科技服务,HKEX,互联网软件/服务,0.22245016,41.91728014,17.37948031,5.65376293,-1,-1,-1
386,SINOPEC CORP,498813000000.0,384065.0,能源矿产,HKEX,成品油,0.39525308,6.14100462,9.65127215,0.56738448,-1,-1,-1
2269,WUXI BIO,493764000000.0,6646.0,健康科技,HKEX,生物科技,0.15942915,262.22615623,9.83629501,19.62089451,-1,-1,-1
2378,PRU-50,426383176804.9828,18687.0,金融,HKEX,多元化保险,0.41037117,24.71004727,10.91903276,2.64828874,-1,-1,-1
2020,ANTA SPORTS,420499000000.0,41000.0,非耐用消费品,HKEX,服装/鞋类,0.6863294,72.82233218,23.17740102,15.05986296,-1,-1,-1
708,EVERG VEHICLE,393689000000.0,8796.0,健康服务,HKEX,医院/护理管理,-12.5048824,,,,-1,-1,-1
3328,BANKCOMM,385424000000.0,90716.0,金融,HKEX,大银行,2.99164,4.24505153,10.13219344,0.44329686,-1,-1,-1
883,CNOOC,380843000000.0,18353.0,能源矿产,HKEX,石油和天然气生产,0.33081142,13.53753372,5.54022006,0.74061983,-1,-1,-1
1876,BUD APAC,358896000000.0,,非耐用消费品,HKEX,饮料:酒精饮料,0.02187471,89.94357783,4.9991606,,-1,-1,-1
16,SHK PPT,346864000000.0,39500.0,金融,HKEX,房地产开发,0.18381583,15.9996792,3.76048421,0.60665044,-1,-1,-1
1088,CHINA SHENHUA,337405000000.0,76182.0,能源矿产,HKEX,煤炭,0.14142167,7.84748188,10.18421668,0.78220043,-1,-1,-1
945,MANULIFE-S,311033301865.4561,37000.0,金融,HKEX,人寿/健康保险,0.25614746,9.72975993,10.06055485,1.05587261,-1,-1,-1
11,HANG SENG BANK,308953000000.0,9628.0,金融,HKEX,地区银行,0.30644324,19.3252903,9.44796733,1.80299382,-1,-1,-1
2313,SHENZHOU INTL,306958000000.0,,非耐用消费品,HKEX,服装/鞋类,0.24655029,53.46949463,18.97878476,,-1,-1,-1
6969,SMOORE INTL,305124000000.0,14273.0,非耐用消费品,HKEX,烟草,0.02666657,109.36498183,35.34047649,20.40612862,-1,-1,-1
2899,ZIJIN MINING,300584000000.0,36860.0,非能源矿业,HKEX,贵金属,1.09726798,32.69603768,16.34121735,4.8522131,-1,-1,-1
2388,BOC HONG KONG,300268000000.0,14915.0,金融,HKEX,大银行,1.82881636,11.33642025,9.30862701,1.03432615,-1,-1,-1
27,GALAXY ENT,288417000000.0,18500.0,消费者服务,HKEX,博彩,0.14077454,,-5.63512506,4.26969278,-1,-1,-1
1928,SANDS CHINA LTD,286090000000.0,27000.0,消费者服务,HKEX,博彩,3.66251944,,-47.62956204,19.12030268,-1,-1,-1
66,MTR CORPORATION,277010000000.0,34209.0,运输,HKEX,铁路,0.34350015,,-2.64671403,1.5665533,-1,-1,-1
6030,CITIC SEC,275986000000.0,19012.0,金融,HKEX,投资银行/经纪商,2.15373873,16.43698514,8.42300783,1.28100666,-1,-1,-1
960,LONGFOR GROUP,270815000000.0,35426.0,金融,HKEX,房地产开发,0.94019058,12.15901882,19.3775607,2.10579322,-1,-1,-1
1109,CHINA RES LAND,264201000000.0,48414.0,金融,HKEX,房地产开发,0.80828732,7.85406885,16.08066691,1.13646504,-1,-1,-1
669,TECHTRONIC IND,264064000000.0,48028.0,耐用消费品,HKEX,五金工具,0.43589996,42.64310411,21.89965967,8.72174725,-1,-1,-1
267,CITIC,254540000000.0,135304.0,金融,HKEX,金融/租赁,2.92193563,4.49501695,8.94737092,0.37750094,-1,-1,-1
6160,BEIGENE,251560000000.0,5300.0,健康科技,HKEX,生物科技,0.15951196,,-34.17300677,8.36708149,-1,-1,-1
3,HK & CHINA GAS,242756000000.0,2130.0,公用事业,HKEX,燃气经销商,0.59020468,40.41420118,9.17369829,3.6363346,-1,-1,-1
6098,CG SERVICES,240892000000.0,153585.0,金融,HKEX,房地产开发,0.23656965,73.53348545,25.94432521,13.51596837,-1,-1,-1
1,CKH HOLDINGS,238303000000.0,300000.0,零售行业,HKEX,专业商店,0.73917345,8.17741538,6.08044599,0.48213148,-1,-1,-1
291,CHINA RES BEER,223200000000.0,27000.0,非耐用消费品,HKEX,饮料:酒精饮料,0.00940115,96.5749621,9.80166848,8.87222234,-1,-1,-1
2382,SUNNY OPTICAL,208967000000.0,24374.0,电子科技,HKEX,电子元器件,0.45965691,37.99256062,32.6405361,10.61912855,-1,-1,-1
998,CITIC BANK,208463000000.0,58879.0,金融,HKEX,地区银行,4.62940259,4.20990216,10.01141817,0.37690543,-1,-1,-1
728,CHINA TELECOM,206378000000.0,281192.0,通讯,HKEX,主要电信,0.25667782,8.86339937,5.64393265,0.47891371,-1,-1,-1
2,CLP HOLDINGS,201232000000.0,8060.0,公用事业,HKEX,发电厂,0.48856125,17.56572027,10.52675105,1.79350977,-1,-1,-1
1113,CK ASSET,201135000000.0,58000.0,金融,HKEX,房地产开发,0.25410644,11.29604944,4.67368349,0.52020608,-1,-1,-1
2333,GREATWALL MOTOR,198816000000.0,63174.0,耐用消费品,HKEX,机动车,0.74716779,22.79874214,13.99947838,2.91994909,-1,-1,-1
6186,CHINA FEIHE,187600000000.0,7385.0,非耐用消费品,HKEX,食品：肉/鱼/乳制品,0.07391291,22.78151443,46.92635118,8.91564526,-1,-1,-1
981,SMIC,185650000000.0,17354.0,电子科技,HKEX,半导体,0.26154291,31.45074946,6.74171688,1.57179281,-1,-1,-1
1919,COSCO SHIP HOLD,183893000000.0,29379.0,运输,HKEX,海运,1.79585375,16.26192541,24.69528206,3.53191319,-1,-1,-1
2319,MENGNIU DAIRY,179556000000.0,40626.0,非耐用消费品,HKEX,食品：肉/鱼/乳制品,0.50860313,45.22911922,11.11437063,4.59143275,-1,-1,-1
6818,CEB BANK,179386000000.0,46316.0,金融,HKEX,地区银行,3.48246114,4.79353162,9.51332615,0.43932778,-1,-1,-1
12,HENDERSON LAND,176953000000.0,9065.0,金融,HKEX,房地产开发,0.28985346,17.36012112,3.14345725,0.54009395,-1,-1,-1
2331,LI NING,171140000000.0,,非耐用消费品,HKEX,服装/鞋类,0.12802079,90.47993706,20.97487964,,-1,-1,-1
2888,STANCHART,169934362938.53455,83657.0,金融,HKEX,大银行,2.53883275,62.09143476,0.98509477,0.50468209,-1,-1,-1
2328,PICC P&C,166598000000.0,180616.0,金融,HKEX,财产/财产保险,0.28412733,7.13809206,11.31832145,0.74935295,-1,-1,-1
2196,FOSUN PHARMA,165820000000.0,32258.0,健康科技,HKEX,药品：其他,0.53308084,40.23631654,10.38054353,3.78618511,-1,-1,-1
3908,CICC,164804000000.0,9372.0,金融,HKEX,投资银行/经纪商,3.6776648,11.64228312,13.13348373,1.38087368,-1,-1,-1
1177,SINO BIOPHARM,164522000000.0,24108.0,健康科技,HKEX,生物科技,0.55553373,38.62433862,15.72896061,8.2857251,-1,-1,-1
384,CHINA GAS HOLD,160565000000.0,59462.0,公用事业,HKEX,燃气经销商,0.83337902,15.95833565,23.22003604,3.77507659,-1,-1,-1
2688,ENN ENERGY,157991000000.0,,公用事业,HKEX,燃气经销商,0.55520845,22.33685183,21.70838508,4.35865079,-1,-1,-1
823,LINK REIT,156764000000.0,1400.0,金融,HKEX,房地产投资信托基金,0.25853259,,-16.26451878,0.97025096,-1,-1,-1
3759,PHARMARON,150949000000.0,11012.0,商业服务,HKEX,杂项商业服务,0.15110385,100.82347973,15.51288125,14.42691897,-1,-1,-1
881,ZHONGSHENG HLDG,149805000000.0,31460.0,零售行业,HKEX,专业商店,1.17068701,24.32696533,22.41926924,4.70546802,-1,-1,-1
1929,CHOW TAI FOOK,142000000000.0,29700.0,耐用消费品,HKEX,其他消费特产,0.75022159,39.44444444,13.25245327,5.39036491,-1,-1,-1
1093,CSPC PHARMA,140586000000.0,21527.0,健康科技,HKEX,仿制药,0.01370993,24.2025108,24.65344753,5.30951876,-1,-1,-1
1997,WHARF REIC,139970000000.0,2700.0,金融,HKEX,房地产开发,0.25919612,,-3.73364392,0.68427959,-1,-1,-1
1772,GANFENGLITHIUM,138943000000.0,5533.0,加工制造业,HKEX,化学品：特种,0.46448687,114.22044546,10.58829895,10.55667456,-1,-1,-1
1972,SWIREPROPERTIES,138645000000.0,5000.0,金融,HKEX,房地产开发,0.0957651,33.84747358,1.42305481,0.48017916,-1,-1,-1
1913,PRADA,136897000000.0,12858.0,非耐用消费品,HKEX,服装/鞋类,1.01173643,,-1.4656884,5.09510223,-1,-1,-1
1801,INNOVENT BIO,135152000000.0,3279.0,健康科技,HKEX,药品:专业,0.13742592,,-14.210117,12.51221211,-1,-1,-1
1339,PICC GROUP,124712000000.0,193494.0,金融,HKEX,财产/财产保险,0.72291957,5.56432518,10.06633887,0.51948339,-1,-1,-1
3606,FUYAO GLASS,124485000000.0,25871.0,耐用消费品,HKEX,家居装修,0.53679661,40.75529819,11.85411193,4.67112179,-1,-1,-1
1038,CKI HOLDINGS,120564000000.0,2195.0,工业服务,HKEX,工程建设,0.42691442,16.47046606,6.56366848,1.08184877,-1,-1,-1
868,XINYI GLASS,119463000000.0,14334.0,加工制造业,HKEX,特种工业品,0.41672758,18.57214807,26.35948203,4.27397483,-1,-1,-1
992,LENOVO GROUP,116564000000.0,63000.0,电子科技,HKEX,计算机处理硬件,1.27485182,16.27164229,26.20270704,4.69269626,-1,-1,-1
285,BYD ELECTRONIC,112660000000.0,100300.0,电子科技,HKEX,电子元器件,0.12323953,18.39249586,26.97729307,4.26631353,-1,-1,-1
6185,CANSINOBIO-B,111082000000.0,726.0,健康科技,HKEX,药品:专业,0.08488411,,-10.12318028,11.31733928,-1,-1,-1
3993,CMOC,110555000000.0,10956.0,非能源矿业,HKEX,其他金属/矿物,1.13197363,33.2038835,7.37203136,2.39755477,-1,-1,-1
168,TSINGTAO BREW,110038000000.0,35678.0,非耐用消费品,HKEX,饮料:酒精饮料,0.0441575,36.55416794,12.80487901,4.50047226,-1,-1,-1
1378,CHINAHONGQIAO,109639000000.0,42445.0,非能源矿业,HKEX,铝业,0.97553702,8.72215369,15.34097345,1.26423447,-1,-1,-1
17,NEW WORLD DEV,107432000000.0,44000.0,金融,HKEX,房地产开发,0.89971618,98.97051708,0.49430389,0.50617769,-1,-1,-1
1193,CHINA RES GAS,106606000000.0,48205.0,公用事业,HKEX,燃气经销商,0.2508729,20.38338104,16.33522925,2.93889046,-1,-1,-1
268,KINGDEE INT'L,106476000000.0,10663.0,科技服务,HKEX,套装软件,0.02149054,,-4.7038691,11.51892475,-1,-1,-1
656,FOSUN INTL,104883000000.0,76000.0,金融,HKEX,多元化保险,1.31285678,11.70868347,6.30053304,0.69604603,-1,-1,-1
6099,CMSC,104706000000.0,9230.0,金融,HKEX,投资银行/经纪商,3.22005655,9.70029004,10.52224513,0.97327613,-1,-1,-1
853,MICROPORT,103468000000.0,7068.0,健康科技,HKEX,医学专业,0.4749947,,-23.19063273,11.79318478,-1,-1,-1
6,POWER ASSETS,102338000000.0,13.0,公用事业,HKEX,发电厂,0.04296534,16.68929066,7.20318575,1.2072983,-1,-1,-1
390,CHINA RAILWAY,101478000000.0,288729.0,工业服务,HKEX,工程建设,1.12109287,3.80680247,11.60369679,0.41058045,-1,-1,-1
288,WH GROUP,99238600000.0,107000.0,非耐用消费品,HKEX,食品：肉/鱼/乳制品,0.28748293,15.49976969,8.84190936,1.27918072,-1,-1,-1
1766,CRRC,96428200000.0,164177.0,制造业,HKEX,卡车/建筑/农业机械,0.36202575,7.22736072,8.48830081,0.56865685,-1,-1,-1
6837,HAITONG SEC,96413800000.0,10837.0,金融,HKEX,投资银行/经纪商,2.4814825,,7.42335685,0.60181278,-1,-1,-1
753,AIR CHINA,93539800000.0,89373.0,运输,HKEX,航空公司,1.92175883,,-16.38410644,1.01744347,-1,-1,-1
19,SWIRE PACIFIC A,93098000000.0,32060.0,非耐用消费品,HKEX,饮料:非酒精饮料,0.23063426,,-4.1037676,0.35439967,-1,-1,-1
1816,CGN POWER,91402500000.0,18264.0,公用事业,HKEX,发电厂,1.45482015,7.74165954,10.94366979,0.80915915,-1,-1,-1
83,SINO LAND,91267500000.0,6500.0,金融,HKEX,房地产开发,0.04777332,465.66037736,0.13200172,0.59991531,-1,-1,-1
916,CHINA LONGYUAN,90971900000.0,7964.0,公用事业,HKEX,可替代发电,1.64856034,17.24032897,9.18994586,1.48576514,-1,-1,-1
486,RUSAL,89077256023.40883,48548.0,非能源矿业,HKEX,铝业,1.18982118,14.3531525,12.16312433,1.7069647,-1,-1,-1
772,CHINA LIT,86242300000.0,,消费者服务,HKEX,出版：书籍/杂志,0.08816468,,-25.23766799,,-1,-1,-1
1055,CHINA SOUTH AIR,85997700000.0,100431.0,运输,HKEX,航空公司,2.30393011,,-15.66397148,1.04237312,-1,-1,-1
136,HENGTEN NET,85789900000.0,292.0,其他,HKEX,其他,0.01414677,5464.70588235,1.00480129,53.51074247,-1,-1,-1
1776,GF SEC,85203800000.0,12307.0,金融,HKEX,投资银行/经纪商,2.25747306,7.57247358,10.30159002,0.73208503,-1,-1,-1
1157,ZOOMLION,83979400000.0,,制造业,HKEX,工业机械,0.80735632,8.93334563,16.56571197,,-1,-1,-1
322,TINGYI,83812900000.0,60654.0,非耐用消费品,HKEX,食品：特色/糖果,0.5664383,18.43374985,19.39405665,3.34783312,-1,-1,-1
1099,SINOPHARM,83268000000.0,108316.0,健康科技,HKEX,药品:专业,1.1473945,10.2510946,13.5245821,1.24693059,-1,-1,-1
1691,JS GLOBAL LIFE,80376000000.0,4926.0,耐用消费品,HKEX,电子/电器,0.52886089,29.87789036,23.70432761,6.42126276,-1,-1,-1
754,HOPSON DEV-100,77874100000.0,11368.0,金融,HKEX,房地产开发,1.19973756,5.87402542,16.97939518,0.89883652,-1,-1,-1
4,WHARF HOLDINGS,77722500000.0,7100.0,金融,HKEX,房地产开发,0.25798282,20.08840556,2.56124722,0.48885321,-1,-1,-1
1821,ESR,77572300000.0,594.0,金融,HKEX,房地产开发,0.86951189,35.05254425,8.76329488,2.78170374,-1,-1,-1
135,KUNLUN ENERGY,77409700000.0,36396.0,能源矿产,HKEX,成品油,0.33524199,11.31502341,6.69739312,1.21847669,-1,-1,-1
3888,KINGSOFT,77020900000.0,6104.0,科技服务,HKEX,套装软件,0.08497778,6.93708556,6.16755198,2.63379363,-1,-1,-1
1066,WEIGAO GROUP,75251600000.0,10433.0,健康科技,HKEX,医学专业,0.23495875,32.80110191,11.73765842,3.61743827,-1,-1,-1
2600,CHALCO,73537900000.0,63007.0,非能源矿业,HKEX,铝业,1.53226799,0.62902239,194.45799671,1.24431848,-1,-1,-1
1308,SITC,69734100000.0,,运输,HKEX,海运,0.4842503,25.5779636,31.97298375,,-1,-1,-1
151,WANT WANT CHINA,67822100000.00001,40406.0,非耐用消费品,HKEX,食品：肉/鱼/乳制品,0.74350981,15.82047686,28.53751271,4.19567934,-1,-1,-1
1999,MAN WAH HLDGS,67472899999.99999,,耐用消费品,HKEX,家居装修,0.31886166,34.52188209,22.06317178,,-1,-1,-1
1877,JUNSHI BIO,65568200000.0,,健康科技,HKEX,药品:专业,0.14004313,,-36.49595071,,-1,-1,-1
2128,CHINA LESSO,64052100000.0,,制造业,HKEX,杂项制造,0.99521448,15.12397222,20.13594694,2.72279094,-1,-1,-1
1359,CHINA CINDA,62589800000.0,13067.0,金融,HKEX,投资经理,4.92813669,6.49247823,5.53415458,0.35000181,-1,-1,-1
489,DONGFENG GROUP,62380700000.0,,耐用消费品,HKEX,机动车,0.70612786,5.10254422,8.04438988,,-1,-1,-1
358,JIANGXI COPPER,61151800000.0,24831.0,非能源矿业,HKEX,其他金属/矿物,0.78956911,24.29495116,3.87122698,0.86090278,-1,-1,-1
670,CHINA EAST AIR,60276500000.0,81157.0,运输,HKEX,航空公司,3.1129932,,-18.3406901,0.90381715,-1,-1,-1
316,OOIL,58621800000.0,10552.0,运输,HKEX,空运/快递,0.54405782,8.22699348,17.03915404,1.31601082,-1,-1,-1
1898,CHINA COAL,58338100000.0,41593.0,能源矿产,HKEX,煤炭,0.87207179,9.69162996,5.28311172,0.48881557,-1,-1,-1
2689,ND PAPER,57151200000.0,18740.0,加工制造业,HKEX,容器/包装,0.66936649,8.57565303,14.04481968,1.29212536,-1,-1,-1
884,CIFI HOLD GP,56344000000.0,19649.0,金融,HKEX,房地产开发,1.35290004,6.14669883,23.67200472,1.31516821,-1,-1,-1
1030,SEAZEN,55466300000.0,32127.0,金融,HKEX,房地产开发,1.37707518,4.79448394,32.8993211,1.30790429,-1,-1,-1
2208,GOLDWIND,54587800000.0,,制造业,HKEX,电子设备,1.26120047,17.03361898,9.28277644,1.4767267,-1,-1,-1
2039,CIMC,54428500000.0,51100.0,加工制造业,HKEX,容器/包装,1.16074092,6.46042245,20.17544937,1.15605701,-1,-1,-1
1585,YADEA,53385000000.0,,耐用消费品,HKEX,机动车,2.14502464,51.28908667,27.83042975,,-1,-1,-1
1548,GENSCRIPT BIO,53342900000.0,4601.0,健康科技,HKEX,生物科技,0.07159593,,-31.87493131,7.61997632,-1,-1,-1
1888,KB LAMINATES,53227200000.0,9500.0,加工制造业,HKEX,特种工业品,0.10451764,18.82586515,16.96944772,3.71359577,-1,-1,-1
1347,HUA HONG SEMI,52918100000.0,5682.0,电子科技,HKEX,半导体,0.21689445,61.65732616,4.68542736,2.69425092,-1,-1,-1
966,CHINA TAIPING,52616500000.0,65900.0,金融,HKEX,多元化保险,0.85638843,8.03424432,7.84520117,0.5804514,-1,-1,-1
9926,AKESO-B,50616700000.0,,健康科技,HKEX,药品:专业,0.05767121,,-70.17044008,,-1,-1,-1
1268,MEIDONG AUTO,49905300000.0,5085.0,零售行业,HKEX,专业商店,0.66051501,57.97310684,29.49535694,13.04484956,-1,-1,-1
6881,CGS,49672500000.0,11545.0,金融,HKEX,投资银行/经纪商,3.00446408,6.09983817,9.59426238,0.54913959,-1,-1,-1
836,CHINA RES POWER,48008200000.0,21611.0,公用事业,HKEX,发电厂,1.2801021,6.33128212,9.55436704,0.55951834,-1,-1,-1
867,CMS,47932700000.0,,健康科技,HKEX,药品:专业,0.05405498,16.86663189,24.01457636,3.66387532,-1,-1,-1
1171,YANZHOU COAL,47815700000.0,63869.0,能源矿产,HKEX,煤炭,1.2657696,6.81013537,10.90513231,0.6945654,-1,-1,-1
2607,SH PHARMA,47747200000.0,47778.0,健康科技,HKEX,药品:专业,0.80175685,,10.18969091,1.02462385,-1,-1,-1
1951,JXR,47529900000.0,1421.0,健康服务,HKEX,医疗/护理服务,0.05452231,162.96928328,3.32086989,5.33160638,-1,-1,-1
1882,HAITIAN INT'L,47401200000.0,,制造业,HKEX,工业机械,0.08922506,17.61774884,16.71377297,2.70547252,-1,-1,-1
2282,MGM CHINA,47349400000.0,10364.0,消费者服务,HKEX,博彩,4.25934778,,-67.21280379,9.43624852,-1,-1,-1
2588,BOC AVIATION,47331500000.0,182.0,金融,HKEX,金融/租赁,3.49769406,11.96743121,10.87560577,1.27789703,-1,-1,-1
6078,HYGEIA HEALTH,47021400000.0,2989.0,健康科技,HKEX,药品:专业,0.00057217,,7.90844137,9.35542786,-1,-1,-1
148,KINGBOARD HLDG,46838400000.0,36000.0,加工制造业,HKEX,化学品：特种,0.28363844,9.94802545,8.86889243,0.8372875,-1,-1,-1
144,CHINA MER PORT,46569100000.0,8592.0,运输,HKEX,其他运输,0.43195404,8.69862545,6.14413856,0.52986202,-1,-1,-1
780,TONGCHENG-ELONG,46360300000.0,,消费者服务,HKEX,其他消费者服务,0.02541444,72.18611016,4.03555941,,-1,-1,-1
177,JIANGSU EXPRESS,46145800000.0,5456.0,运输,HKEX,其他运输,0.53516805,11.03614458,12.67093363,1.37967391,-1,-1,-1
9922,JIUMAOJIU,46073100000.0,12801.0,消费者服务,HKEX,餐厅,0.4336463,334.3881962,7.80964594,12.88199,-1,-1,-1
347,ANGANG STEEL,45267600000.0,31512.0,非能源矿业,HKEX,钢铁,0.27523499,12.69341726,6.10353091,0.71945975,-1,-1,-1
3998,BOSIDENG,44845600000.0,7801.0,非耐用消费品,HKEX,服装/鞋类,0.5284615,29.96415771,13.45757873,3.9998469,-1,-1,-1
839,CHINA EDU GROUP,44322500000.0,8833.0,商业服务,HKEX,杂项商业服务,0.62628498,48.3511034,10.96830092,4.32559532,-1,-1,-1
3383,AGILE GROUP,44184300000.0,63275.0,金融,HKEX,房地产开发,1.76982871,4.11919369,19.33142978,0.7333609,-1,-1,-1
3898,CRRC TIMES ELEC,43786500000.0,8204.0,制造业,HKEX,电子设备,0.09326454,15.41804636,10.74688734,1.54829581,-1,-1,-1
293,CATHAY PAC AIR,43579800000.0,19452.0,运输,HKEX,航空公司,1.27119477,,-31.82827318,0.59488975,-1,-1,-1
636,KERRY LOG NET,42641200000.0,,运输,HKEX,其他运输,0.42046931,14.52970449,11.46919668,,-1,-1,-1
522,ASM PACIFIC,40730400000.0,11600.0,电子科技,HKEX,电子生产设备,0.34635489,53.369578,5.06191955,3.09276331,-1,-1,-1
3618,CQRC BANK,40544500000.0,15088.0,金融,HKEX,地区银行,3.13845914,4.12621359,9.15861348,0.36507696,-1,-1,-1
2777,R&F PROPERTIES,39399900000.0,38824.0,金融,HKEX,房地产开发,1.79461837,3.68136877,10.53648042,0.3713021,-1,-1,-1
2013,WEIMOB INC,39252700000.0,5796.0,科技服务,HKEX,套装软件,0.45301998,,-75.02971779,31.30053545,-1,-1,-1
683,KERRY PPT,38742900000.0,7800.0,金融,HKEX,房地产开发,0.36321697,7.17039114,5.1075512,0.35261707,-1,-1,-1
973,L'OCCITANE,38589600000.0,9347.0,非耐用消费品,HKEX,家庭/个人护理,0.83142043,41.85161699,10.29861848,4.13068615,-1,-1,-1
467,UNITEDENERGY GP,38291400000.0,2058.0,能源矿产,HKEX,成品油,0.43931816,44.24242424,6.92901852,2.96669579,-1,-1,-1
1513,LIVZON PHARMA,37935800000.0,8367.0,健康科技,HKEX,药品：其他,0.22032598,18.32989231,15.211556,2.6714064,-1,-1,-1
2869,GREENTOWN SER,37815500000.0,,金融,HKEX,房地产开发,0.19607741,44.79446792,14.28617099,4.64286568,-1,-1,-1
1618,MCC,37716900000.0,101020.0,工业服务,HKEX,工程建设,1.06964775,4.02833112,10.70390669,0.41104584,-1,-1,-1
1208,MMG,37696200000.0,,非能源矿业,HKEX,其他金属/矿物,2.74495262,,-6.64214343,5.18860063,-1,-1,-1
874,BAIYUNSHAN PH,37393200000.0,25168.0,健康科技,HKEX,药品:专业,0.45536209,9.62463908,12.80927336,1.20629539,-1,-1,-1
1813,KWG GROUP,37374000000.0,6000.0,金融,HKEX,房地产开发,1.47704255,4.99066372,15.767389,0.7240657,-1,-1,-1
667,CHINA EAST EDU,37356300000.0,,商业服务,HKEX,杂项商业服务,0.26786057,135.7827476,4.06739446,5.21088769,-1,-1,-1
336,HUABAO INTL,37294100000.0,3458.0,电子科技,HKEX,计算机处理硬件,0.20242811,77.56948933,3.52025992,2.64970268,-1,-1,-1
220,U-PRESID CHINA,36368800000.0,30430.0,非耐用消费品,HKEX,饮料:非酒精饮料,0.03833844,20.01902045,11.45687221,2.20893016,-1,-1,-1
1508,CHINA RE,36107800000.0,63914.0,金融,HKEX,多元化保险,0.55578709,5.61426684,6.1930216,0.32736502,-1,-1,-1
1995,EVERSUNSHINE LS,35830100000.0,11263.0,金融,HKEX,房地产开发,0.00972216,78.80235489,18.65255889,10.44436053,-1,-1,-1
2883,CHINA OILFIELD,35214300000.0,,工业服务,HKEX,钻井承包,0.66699951,11.64772727,6.96980152,,-1,-1,-1
9969,INNOCARE-B,35167300000.0,452.0,健康科技,HKEX,药品:专业,0.37131649,,-326.55564118,8.21437989,-1,-1,-1
3320,CHINARES PHARMA,34742300000.0,64000.0,健康科技,HKEX,药品:专业,0.73264524,10.53935582,7.56384859,0.7476307,-1,-1,-1
1238,POWERLONG,34547600000.0,11517.0,金融,HKEX,房地产开发,1.33076815,5.02046713,17.51906706,0.8044641,-1,-1,-1
3360,FE HORIZON,34145600000.0,21672.0,金融,HKEX,金融/租赁,6.0095636,6.48268481,13.89497392,0.80516674,-1,-1,-1
659,NWS HOLDINGS,33831400000.0,28100.0,工业服务,HKEX,工程建设,0.77483185,,-1.47938258,0.72964255,-1,-1,-1
392,BEIJING ENT,33822900000.0,39000.0,制造业,HKEX,工业集团,0.71199824,6.39755532,6.60123539,0.3984002,-1,-1,-1
3969,CHINA CRSC,32934300000.000004,20636.0,电子科技,HKEX,电子设备/仪器,0.18884688,7.42066333,9.84494289,0.69857343,-1,-1,-1
551,YUE YUEN IND,32768600000.0,298500.0,非耐用消费品,HKEX,服装/鞋类,0.53974562,,-2.26919116,1.0847733,-1,-1,-1
14,HYSAN DEV,32334700000.0,489.0,金融,HKEX,房地产开发,0.38580842,,-3.36615344,0.43885309,-1,-1,-1
460,SIHUAN PHARM,32183300000.0,4354.0,健康科技,HKEX,药品：其他,0.07589455,56.66666667,5.24995183,2.95356817,-1,-1,-1
2357,AVICHINA,32171200000.0,,电子科技,HKEX,航空航天 & 国防,0.27146823,14.30544049,9.50091119,,-1,-1,-1
631,SANY INT'L,30102200000.0,3573.0,制造业,HKEX,卡车/建筑/农业机械,0.39923152,29.62275819,13.54588605,3.23783194,-1,-1,-1
2400,XD INC,30075000000.0,,科技服务,HKEX,套装软件,0.05038242,1719.78016484,0.42669484,10.24662246,-1,-1,-1
2314,LEE & MAN PAPER,29991800000.0,9300.0,加工制造业,HKEX,纸浆&纸,0.48275336,8.51746698,13.50652657,1.05530405,-1,-1,-1
576,ZHEJIANGEXPRESS,29663400000.0,,运输,HKEX,其他运输,1.49177445,6.56036884,17.33941074,1.0374216,-1,-1,-1
