商品代码,说明,市场价值,员工数量,部门,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),RSI(14),accums,currents
000065,北方国际,6242231241.0,2188.0,工业服务,SZSE,工程建设,1.09372297,8.84353741,14.27037148,1.10297036,51.44694041,14,-1
300297,蓝盾股份,5403112072.0,786.0,科技服务,SZSE,IT服务,1.12483325,,-36.7693421,1.96028721,51.44773335,8,-1
688566,吉贝尔,4667931358.0,913.0,健康科技,SSE,药品:专业,0.0,35.47378747,12.76479978,2.97418392,51.4580922,4,3
688561,奇安信,63455750385.0,7796.0,配送服务,SSE,电子经销商,0.12947569,,-4.449269,6.34071463,51.47071169,3,0
603208,江山欧派,9671904593.0,4627.0,非能源矿业,SSE,林产品,0.50851327,22.95016528,27.80837809,5.86729674,51.47658331,5,-2
300067,安诺其,4462144768.0,808.0,加工制造业,SZSE,纺织品,0.24044288,34.51899757,6.5571193,2.28920055,51.47684783,5,-1
600518,*ST康美,14767287396.0,7786.0,健康科技,SSE,药品:专业,-4.09473714,,-450.78822086,,51.47994035,2,-4
300951,博硕科技,7118400269.0,,电子科技,SZSE,计算机通讯,0.03132699,43.40911455,50.28747841,18.82800099,51.48244099,4,1
600250,南纺股份,1493956507.0,559.0,配送服务,SSE,批发分销商,0.71311324,815.25423729,0.19337072,1.58929982,51.48251664,5,-3
600691,阳煤化工,8054578438.0,8103.0,制造业,SSE,电子设备,2.14758976,15.34631055,9.70435194,1.4557791,51.48545159,3,5
002438,江苏神通,5493902425.0,1361.0,制造业,SZSE,工业机械,0.21790677,22.79322854,11.37043701,2.54111049,51.48888029,6,0
600128,弘业股份,1645939256.0,875.0,配送服务,SSE,批发分销商,0.13148369,44.6751507,2.0417027,0.86372448,51.48937572,5,1
300313,ST天山,2240918258.0,102.0,加工制造业,SZSE,农副产品,1.1090586,325.45454545,4.74418088,14.46055661,51.49128941,4,3
601918,新集能源,12823181159.0,15666.0,能源矿产,SSE,煤炭,2.05243705,9.88221202,19.02439192,1.84560318,51.49591023,2,-2
600363,联创光电,12404044270.0,6216.0,制造业,SSE,电子设备,0.44197657,39.90014123,11.13327055,4.29780039,51.49632463,11,4
605178,时空科技,3662384272.0,453.0,工业服务,SSE,工程建设,0.07603109,,8.9369565,1.77443439,51.50194163,4,3
603737,三棵树,63900265625.0,8094.0,加工制造业,SSE,特种工业品,1.24829554,98.64597861,30.97266154,25.47112197,51.51379448,3,9
200570,苏常柴Ｂ,3354595908.453912,2863.0,制造业,SZSE,卡车/建筑/农业机械,0.2742053,15.31509668,3.36365406,0.4910542,51.51448598,8,-1
603768,常青股份,3106919907.0,3021.0,制造业,SSE,汽车零件：OEM,0.71417157,27.85296269,6.38501039,1.76092165,51.5194824,7,0
300022,吉峰科技,1809944329.0,1010.0,零售行业,SZSE,专业商店,2.42053895,,-12.92583406,27.67602768,51.52071369,6,-1
601127,小康股份,83573409637.0,13238.0,耐用消费品,SSE,机动车,2.35754129,,-35.86594844,15.74404315,51.53211355,4,0
300324,旋极信息,7086876691.0,3564.0,科技服务,SZSE,IT服务,0.10809488,,-27.21803029,1.81756663,51.54574766,2,-6
300194,福安药业,5294219964.0,3052.0,健康科技,SZSE,药品：其他,0.15688202,26.14571093,4.92260853,1.29120991,51.55232932,4,3
688096,京源环保,1626569602.0,269.0,制造业,SSE,工业机械,0.20073665,25.4319745,11.51831425,2.22476593,51.55363,5,-1
002471,中超控股,3867399940.0,1997.0,制造业,SZSE,电子设备,2.12781739,62.37218814,4.51537901,2.69451291,51.55606966,2,-4
600809,山西汾酒,389104115479.0,12614.0,非耐用消费品,SSE,饮料:酒精饮料,0.06392257,96.80629693,39.11067819,39.79889778,51.55753075,4,1
002485,希努尔,2366399948.0,342.0,非耐用消费品,SZSE,服装/鞋类,0.31267827,,-0.26126078,1.08548101,51.56470653,7,-5
000573,粤宏远Ａ,2004201275.0,255.0,金融,SZSE,房地产开发,0.48393031,,-2.74230103,1.27265653,51.56623799,2,-4
003013,地铁设计,8808220598.0,1565.0,工业服务,SZSE,工程建设,0.04253056,28.671875,19.63831214,4.81876034,51.56685964,7,1
300402,宝色股份,2876479954.0,687.0,制造业,SZSE,工业机械,0.48429279,62.64848218,6.86381876,4.21910925,51.57401743,8,-2
002597,金禾实业,18652620063.0,4409.0,加工制造业,SZSE,化学品：特种,0.29908669,24.16690887,16.36985416,3.77128993,51.57651543,4,1
002546,新联电子,3102662573.0,927.0,电子科技,SZSE,电子设备/仪器,0.02315008,16.8784029,5.94505487,0.98059373,51.58682889,2,3
688092,爱科科技,2034456998.0,,制造业,SSE,工业机械,0.0043402,39.06178896,22.24196168,8.22266937,51.58899675,3,-1
603179,新泉股份,12472181335.0,3245.0,制造业,SSE,汽车零件：OEM,0.45074489,34.59881079,12.13305865,3.13448162,51.59595488,7,0
000088,盐 田 港,12482848781.0,848.0,运输,SZSE,海运,0.25356035,26.56773576,5.8397498,1.45341225,51.59653028,3,-3
300547,川环科技,2173399960.0,1807.0,制造业,SZSE,杂项制造,0.0,18.43267108,13.37453843,2.44413493,51.61141142,2,-4
601699,潞安环能,37362699970.0,36234.0,能源矿产,SSE,煤炭,0.9756709,13.23373596,10.26828132,1.3767576,51.62180133,2,-3
600929,雪天盐业,5954731047.0,4287.0,非耐用消费品,SSE,食品：特色/糖果,0.33104015,40.75255102,5.69302611,2.15580499,51.62429761,6,3
300188,美亚柏科,14092288679.0,3745.0,电子科技,SZSE,计算机处理硬件,0.01709974,36.38051795,12.44629554,4.27026414,51.63392631,4,-2
000620,新华联,4912428050.0,7469.0,金融,SZSE,房地产开发,2.94360083,,-19.45252387,0.7428206,51.63446129,8,-4
002843,泰嘉股份,1579203220.0,418.0,制造业,SZSE,工业机械,0.48425095,36.72710367,8.10704532,3.2581619,51.64035711,12,0
601827,三峰环境,15440064768.0,2802.0,工业服务,SSE,环境服务,0.84715143,13.5713232,17.52972922,1.98878928,51.67559483,4,0
002942,新农股份,2799599991.0,1287.0,加工制造业,SZSE,化学品：农业,0.08502438,17.82004277,15.10069796,2.62612846,51.67567049,5,-6
300818,耐普矿机,1924299984.0,503.0,制造业,SZSE,卡车/建筑/农业机械,0.07763415,37.2594199,5.9388793,2.20032128,51.69396305,5,0
300081,恒信东方,4268711161.0,702.0,通讯,SZSE,专业电信,0.1562081,,-23.69637281,2.13336647,51.71704148,15,-3
300968,格林精密,6452861734.0,4654.0,电子科技,SZSE,电子生产设备,0.13087244,,15.97678046,5.5202119,51.71819135,2,-12
603088,宁波精达,1714890233.0,648.0,制造业,SSE,工业机械,0.02380306,24.94412159,12.0433004,3.07858672,51.71837794,8,-3
002646,青青稞酒,10075499725.0,2019.0,非耐用消费品,SZSE,饮料:酒精饮料,0.0598421,,-1.66495351,4.48721654,51.72166297,4,-5
688586,江航装备,10501393921.0,1343.0,电子科技,SSE,航空航天 & 国防,0.05816319,,14.18048717,5.44080794,51.72654954,3,-1
300867,圣元环保,7953860902.0,1253.0,运输,SZSE,货运,1.1768795,21.37276378,15.44978049,2.91673601,51.73145836,8,2
900952,锦港B股,5347370102.062201,1578.0,运输,SSE,其他运输,1.45569881,16.97163125,2.96326509,0.48139368,51.74800151,2,4
300837,浙矿股份,4329999924.0,344.0,制造业,SZSE,卡车/建筑/农业机械,0.07260653,33.40018436,17.91397973,4.59283888,51.74837735,4,-1
601166,兴业银行,446021875228.0,59630.0,金融,SSE,大银行,4.99472522,6.44589858,11.84447122,0.84189372,51.75035135,6,1
600561,江西长运,1206181595.0,13698.0,运输,SSE,其他运输,2.16127982,,-16.50141967,1.10310665,51.78511791,4,4
603221,爱丽家居,2546399918.0,1432.0,制造业,SSE,建筑产品,0.07837705,37.08493534,4.73149742,1.75362336,51.79201713,3,-3
002110,三钢闽光,17173568952.000002,13920.0,非能源矿业,SZSE,钢铁,0.65713264,5.7912844,14.70121264,0.84473688,51.79613,13,-2
603956,威派格,7577835153.0,1979.0,制造业,SSE,工业机械,0.3215731,36.27651101,17.80117282,5.74618003,51.79651875,4,2
300688,创业黑马,2107733168.0000005,457.0,商业服务,SZSE,杂项商业服务,0.0,123.71794231,3.19130929,4.89647606,51.81266607,4,2
900921,丹科B股,3914870657.832,1202.0,加工制造业,SSE,化学品：特种,0.17117395,,-21.59774338,1.19865308,51.82896184,6,2
603121,华培动力,2744627847.0,1110.0,制造业,SSE,汽车零件：OEM,0.15303501,37.78584392,6.32610766,2.41170965,51.83178936,2,4
300653,正海生物,8432399597.0,328.0,健康科技,SZSE,医学专业,0.02311168,59.00579142,22.01405947,13.03875016,51.83205065,9,1
601360,三六零,88745406434.0,6639.0,科技服务,SSE,套装软件,0.07596707,29.95658466,8.53860725,2.40986298,51.83842501,5,-14
688301,奕瑞科技,19735185746.0,540.0,健康科技,SSE,医学专业,0.02889236,,14.5303354,7.49379076,51.84356525,4,-1
600860,京城股份,2184324286.4864445,1385.0,制造业,SSE,工业机械,0.22926274,14.3207856,35.27763888,3.64024657,51.85245886,6,-2
002203,海亮股份,20059150022.0,8012.0,非能源矿业,SZSE,钢铁,1.35674968,28.70165746,8.54786745,2.06167974,51.85247319,6,-1
300040,九洲集团,3584161692.0,1309.0,制造业,SZSE,电子设备,1.59150517,49.19060052,3.99836844,1.52292388,51.86109891,2,-1
002202,金风科技,48538383183.65172,8956.0,制造业,SZSE,电子设备,1.30283335,16.49298319,9.8733156,1.60857546,51.86342821,3,-6
300940,南极光,5485478264.0,1956.0,电子科技,SZSE,电子生产设备,0.37441213,,15.08782105,11.05011916,51.87612158,2,3
000507,珠海港,5446134641.0,2883.0,运输,SZSE,其他运输,0.96991339,16.90220464,6.27232014,1.06033633,51.87933088,10,2
688126,沪硅产业,67810309045.0,1581.0,电子科技,SSE,半导体,0.25173666,456.42737896,2.17165869,7.1809796,51.87995654,5,-2
200725,京东方Ｂ,209418796815.0858,76459.0,电子科技,SZSE,电子设备/仪器,0.94423737,11.6008619,9.88997452,1.07374578,51.88065416,3,1
002617,露笑科技,20348411665.0,1480.0,制造业,SZSE,金属加工,1.1995309,142.71300448,4.19967523,6.41972818,51.88514136,4,-5
002148,北纬科技,2447335391.0,247.0,科技服务,SZSE,套装软件,0.0,136.53250774,1.5999697,2.17761647,51.88628243,4,5
002986,宇新股份,4052585054.0,379.0,加工制造业,SZSE,化学品：特种,0.03632698,125.44204813,2.26860625,2.12377261,51.911628,3,-1
300103,达刚控股,2963217429.0,621.0,制造业,SZSE,卡车/建筑/农业机械,0.27327953,42.31292517,6.83847569,2.79958231,51.91563518,3,-6
002786,银宝山新,3365205458.0,6174.0,消费者服务,SZSE,其他消费者服务,2.24689509,,-36.47906055,4.54524155,51.91704986,6,1
300885,海昌新材,3301439896.0,248.0,制造业,SZSE,金属加工,0.0,,12.41828835,4.66555949,51.92890121,4,-1
002113,*ST天润,2537719056.0,227.0,科技服务,SZSE,套装软件,0.1436945,9.63302752,93.33296317,6.65979545,51.93835941,12,4
002251,步 步 高,6299587284.0,24335.0,零售行业,SZSE,食品零售,1.80481441,55.54739162,1.5824887,0.86844445,51.95302508,3,-1
300380,安硕信息,2568753719.0,3233.0,科技服务,SZSE,IT服务,0.04395986,41.8214388,13.49512456,5.37102949,51.96023717,6,2
300870,欧陆通,5811915856.0,4372.0,制造业,SZSE,电子设备,0.23776434,28.99626376,19.77634883,3.87711771,51.96131381,5,-1
300200,高盟新材,4616940386.0,517.0,加工制造业,SZSE,特种工业品,0.02044768,18.78787879,13.90164097,2.59427872,51.9642606,4,4
000622,恒立实业,1471281916.0,133.0,制造业,SZSE,汽车零件：OEM,0.08818804,473.97260274,1.53038272,7.14979439,51.967187,7,-2
002686,亿利达,3040704094.0,2440.0,工业服务,SZSE,工程建设,0.62999892,57.06695005,3.40704848,1.98392907,51.99122377,3,-4
600261,阳光照明,5495110587.0,7125.0,制造业,SSE,电子设备,0.19810185,9.47394057,14.77588834,1.40212517,52.0042371,13,2
000005,ST星源,1990049302.0,629.0,金融,SZSE,房地产开发,0.24767109,,-26.8119275,1.6049446,52.01747351,2,2
603377,东方时尚,7106838940.0,3994.0,消费者服务,SSE,其他消费者服务,0.3539108,28.52193995,12.86947096,3.14622628,52.01766661,4,3
300065,海兰信,4382766978.0,489.0,运输,SZSE,海运,0.49183828,104.15879017,2.73944351,2.69648625,52.01822216,4,1
688217,睿昂基因,5151993004.0,540.0,健康科技,SSE,生物科技,0.00059445,,6.17116247,0.79667693,52.02848689,2,3
600232,金鹰股份,1796294122.0,2322.0,加工制造业,SSE,纺织品,0.256972,48.77571009,3.38981821,1.70187753,52.05123776,2,3
688218,江苏北人,1889173986.0,565.0,制造业,SSE,工业机械,0.20136004,53.36426914,4.21677352,2.23421513,52.06068279,2,3
688080,映翰通,2418539835.0,353.0,电子科技,SSE,电信设备,0.01615599,56.63597422,6.66720394,3.71924955,52.07072758,5,-1
002077,大港股份,4259758605.0,857.0,金融,SZSE,房地产开发,0.31729259,42.6744186,3.44624569,1.43442303,52.07693328,10,1
300698,万马科技,2645159969.0,582.0,电子科技,SZSE,计算机通讯,0.30054595,,-2.78431133,7.06195488,52.08614598,2,-3
300831,派瑞股份,4953599854.0,396.0,电子科技,SZSE,半导体,0.01385489,145.4887218,4.75096451,6.52853281,52.08794853,6,1
688590,新致软件,3183569598.0,4586.0,科技服务,SSE,IT服务,0.55341394,33.71241326,10.16954661,3.03535169,52.09219215,2,-1
000790,华神科技,3544073074.0,707.0,健康科技,SZSE,药品:专业,0.02392307,82.73381295,4.72792888,3.88581778,52.094342,13,1
002388,新亚制程,2838666423.0,780.0,电子科技,SZSE,电子生产设备,0.81890032,37.6772451,6.14798302,2.31949121,52.09570364,2,6
000723,美锦能源,32368653825.0,4106.0,能源矿产,SZSE,煤炭,0.57231983,22.70140761,14.91059253,3.23421613,52.10019765,9,-2
300266,兴源环境,5985156908.0,1533.0,制造业,SZSE,工业机械,2.23482465,,-23.70304522,3.10493203,52.11136633,2,-5
000509,*ST华塑,3187190344.0,82.0,科技服务,SZSE,IT服务,0.0328021,105.31914894,101.76671566,21.51706151,52.1237822,7,5
002445,中南文化,6197934629.0,461.0,非能源矿业,SZSE,钢铁,0.0,33.58585859,48.93574029,3.99441383,52.1389002,3,1
000420,吉林化纤,7524041048.0,5406.0,加工制造业,SZSE,化学品：多元化,1.44379546,,-7.10620506,2.42574223,52.15603775,3,7
000700,模塑科技,5089727198.0,5810.0,加工制造业,SZSE,化学品：特种,1.1617647,19.54913702,9.63205408,1.84451564,52.16916223,7,0
300170,汉得信息,6528054715.0,8915.0,商业服务,SZSE,杂项商业服务,0.38236735,95.94936709,2.22125733,2.02349172,52.17045463,4,3
600770,综艺股份,7800000000.0,574.0,科技服务,SSE,IT服务,0.08102189,46.22496148,4.62390609,2.10368355,52.17562603,16,2
002055,得润电子,5556086806.0,11056.0,电子科技,SZSE,电子元器件,1.92242763,48.1731533,6.13046181,2.84689658,52.18424637,4,4
300571,平治信息,4281824190.000001,417.0,科技服务,SZSE,套装软件,1.15373185,18.21549428,28.27174694,6.17071438,52.19054293,4,1
002828,贝肯能源,1704374710.0,1311.0,工业服务,SZSE,钻井承包,0.63027674,66.56200942,2.62059719,1.74187757,52.19087698,11,-2
600256,广汇能源,22126129820.0,5454.0,非能源矿业,SSE,建筑材料,1.53505156,11.87150838,11.0973397,1.31725252,52.19795627,4,-1
300509,新美星,2015520015.0,820.0,制造业,SZSE,工业机械,0.33997806,32.48924988,10.17635671,3.30567263,52.20185552,2,7
600285,羚锐制药,5869412278.0,2604.0,健康科技,SSE,药品：其他,0.04869453,17.04955694,14.68948618,2.55090141,52.21097016,14,8
600532,未来股份,8417031859.999999,36.0,加工制造业,SSE,化学品：农业,0.25555241,428.08396325,1.04720045,4.46856633,52.21480389,3,6
600071,凤凰光学,3486095754.0,3083.0,电子科技,SSE,电子设备/仪器,1.07664228,169.71098266,4.85699697,8.10427351,52.23182036,9,1
605180,华生科技,3575000000.0,,加工制造业,SSE,化学品：特种,,,,,52.25740484,4,-1
300597,吉大通信,2246399918.0,1568.0,商业服务,SZSE,杂项商业服务,0.0,70.16491754,3.90773117,2.71085908,52.2702628,7,0
300021,大禹节水,4161755265.0,2401.0,公用事业,SZSE,供水,0.93941522,36.57858136,7.19040107,2.49750724,52.27083758,5,-1
002858,力盛赛车,2045597841.0,354.0,消费者服务,SZSE,博彩,0.17101314,,-11.35098369,5.83564928,52.27290832,8,5
300919,中伟股份,79027545453.0,2977.0,制造业,SZSE,电子设备,1.64352066,138.88277105,18.24344737,20.59784682,52.27616346,6,-3
603355,莱克电气,23206363773.0,7622.0,耐用消费品,SSE,电子/电器,0.37785402,54.0069027,12.37575845,6.73803925,52.29094015,3,3
002429,兆驰股份,26061468240.0,13424.0,耐用消费品,SZSE,电子/电器,0.77968864,12.84891449,18.61937968,2.28684982,52.30241265,8,-2
002928,华夏航空,15000801072.0,5045.0,运输,SZSE,航空公司,2.74724633,22.35649547,20.51773635,3.80976897,52.3074406,8,-1
600505,西昌电力,2767067418.0,867.0,公用事业,SSE,发电厂,1.24250366,54.84104046,4.27466426,2.3159944,52.30933489,8,0
300621,维业股份,1961974760.0,779.0,商业服务,SZSE,杂项商业服务,0.79708857,30.51779935,6.95697421,1.91079834,52.31180021,3,-3
600217,中再资环,6846093128.0,2916.0,非能源矿业,SSE,建筑材料,1.51784479,14.29399826,23.11247463,3.10952726,52.31489229,19,-4
600200,江苏吴中,5664658918.0,1322.0,非能源矿业,SSE,其他金属/矿物,0.72857168,,-19.45037385,3.06554314,52.32081802,5,1
600080,金花股份,2672615249.0,676.0,健康科技,SSE,药品:专业,0.02902911,57.69540693,2.69121736,1.55263677,52.33112695,3,0
002169,智光电气,8352671210.0,1845.0,电子科技,SZSE,电子设备/仪器,0.2730136,6.29094915,38.79230579,2.74063952,52.33761559,2,-3
000070,特发信息,6569160926.0,2877.0,电子科技,SZSE,电信设备,1.14940367,72.60273973,3.04115502,2.18638446,52.34143201,3,-3
002835,同为股份,2571783244.0,1190.0,电子科技,SZSE,电子生产设备,0.12079671,38.98527005,9.11605121,3.42215811,52.3428994,5,-3
688090,瑞松科技,2208753995.0,507.0,制造业,SSE,工业机械,0.29827684,57.92263028,4.08755316,2.36573096,52.35121191,4,1
603033,三维股份,10537007490.0,2907.0,制造业,SSE,金属加工,0.58602596,40.86071263,8.69785126,3.5189938,52.3562941,6,0
600052,浙江广厦,2709865222.0,87.0,金融,SSE,房地产开发,0.0018106,129.43548387,0.60161795,0.80174235,52.3602673,9,-2
300579,数字认证,8294400330.0,1180.0,电子科技,SZSE,计算机外围设备,0.02924945,77.91681096,15.06681914,10.98251616,52.38710254,4,0
300262,巴安水务,2310696281.0,692.0,公用事业,SZSE,供水,0.96760891,,-23.07926413,1.24690533,52.39341356,4,1
688181,八亿时空,5088951532.0,405.0,电子科技,SSE,电子生产设备,0.04532027,28.27660145,10.81959355,3.01531264,52.40670057,6,2
600351,亚宝药业,4435200176.0,5270.0,健康科技,SSE,药品：其他,0.23197329,33.56643357,4.74212318,1.59630632,52.41550409,10,0
600297,广汇汽车,23373698022.0,43902.0,零售行业,SSE,专业商店,1.66721356,9.13400759,6.50990584,0.57796185,52.42007069,6,1
300606,金太阳,1667957367.0,463.0,加工制造业,SZSE,特种工业品,0.03818727,25.24813052,13.73299604,3.34202584,52.4291872,6,2
300123,亚光科技,11264511527.0,2049.0,电子科技,SZSE,半导体,0.34318761,450.80645161,0.49234924,2.20656008,52.43349054,2,-2
002631,德尔未来,3969448200.0,2517.0,非能源矿业,SZSE,林产品,0.54959544,4715.38461538,0.05780867,2.29470272,52.43748889,4,1
000703,恒逸石化,46649447570.0,18154.0,加工制造业,SZSE,纺织品,1.86447616,13.70449679,14.05142923,1.98797585,52.444084,2,1
002284,亚太股份,6019484067.0,2630.0,制造业,SZSE,卡车/建筑/农业机械,0.66573366,95.1048951,2.4779742,2.2596054,52.48970634,4,-2
002325,洪涛股份,3155508118.0,1178.0,工业服务,SZSE,工程建设,0.8503884,,-11.69738934,1.15687717,52.50488601,4,2
600409,三友化工,22439480018.0,17507.0,加工制造业,SSE,化学品：多元化,0.61331663,14.72500677,13.08497862,1.92748268,52.50630724,7,-1
002815,崇达技术,10647761663.0,5455.0,电子科技,SZSE,电子元器件,0.44892305,24.2957043,10.51433872,2.53715492,52.51720376,4,2
600834,申通地铁,5437379970.0,443.0,运输,SSE,其他运输,0.69956429,80.72289157,4.41476777,3.54431168,52.53522396,2,-4
600486,扬农化工,35399751846.0,3117.0,加工制造业,SSE,化学品：农业,0.37995606,29.30777915,20.346409,5.95196225,52.5454625,7,-1
002043,兔 宝 宝,7306345825.0,3806.0,制造业,SZSE,建筑产品,0.60140957,13.94894685,31.1979144,4.02065006,52.54659259,6,-4
600313,农发种业,4999757447.0,1070.0,加工制造业,SSE,农副产品,0.16331199,132.3782235,2.60603462,3.40745658,52.54863969,3,-2
300371,汇中股份,2198298849.0,533.0,电子科技,SZSE,电子设备/仪器,0.01314144,17.17092338,16.51031664,2.70222918,52.56260405,5,1
688617,惠泰医疗,24635231674.0,983.0,商业服务,SSE,杂项商业服务,0.02815183,,27.35390468,53.51339754,52.56884643,2,-3
